Price,MSFT
Ticker,MSFT
Date,
2008-10-29 00:00:00+00:00,23.0
2008-10-30 00:00:00+00:00,22.6299991607666
2008-10-31 00:00:00+00:00,22.329999923706055
2008-11-03 00:00:00+00:00,22.6200008392334
2008-11-04 00:00:00+00:00,23.530000686645508
2008-11-05 00:00:00+00:00,22.079999923706055
2008-11-06 00:00:00+00:00,20.8799991607666
2008-11-07 00:00:00+00:00,21.5
2008-11-10 00:00:00+00:00,21.299999237060547
2008-11-11 00:00:00+00:00,21.200000762939453
2008-11-12 00:00:00+00:00,20.299999237060547
2008-11-13 00:00:00+00:00,21.25
2008-11-14 00:00:00+00:00,20.059999465942383
2008-11-17 00:00:00+00:00,19.31999969482422
2008-11-18 00:00:00+00:00,19.6200008392334
2008-11-19 00:00:00+00:00,18.290000915527344
2008-11-20 00:00:00+00:00,17.530000686645508
2008-11-21 00:00:00+00:00,19.68000030517578
2008-11-24 00:00:00+00:00,20.690000534057617
2008-11-25 00:00:00+00:00,19.989999771118164
2008-11-26 00:00:00+00:00,20.489999771118164
2008-11-28 00:00:00+00:00,20.219999313354492
2008-12-01 00:00:00+00:00,18.610000610351562
2008-12-02 00:00:00+00:00,19.149999618530273
2008-12-03 00:00:00+00:00,19.8700008392334
2008-12-04 00:00:00+00:00,19.110000610351562
2008-12-05 00:00:00+00:00,19.8700008392334
2008-12-08 00:00:00+00:00,21.010000228881836
2008-12-09 00:00:00+00:00,20.600000381469727
2008-12-10 00:00:00+00:00,20.610000610351562
2008-12-11 00:00:00+00:00,19.450000762939453
2008-12-12 00:00:00+00:00,19.360000610351562
2008-12-15 00:00:00+00:00,19.040000915527344
2008-12-16 00:00:00+00:00,20.110000610351562
2008-12-17 00:00:00+00:00,19.65999984741211
2008-12-18 00:00:00+00:00,19.299999237060547
2008-12-19 00:00:00+00:00,19.1200008392334
2008-12-22 00:00:00+00:00,19.18000030517578
2008-12-23 00:00:00+00:00,19.280000686645508
2008-12-24 00:00:00+00:00,19.170000076293945
2008-12-26 00:00:00+00:00,19.1299991607666
2008-12-29 00:00:00+00:00,18.959999084472656
2008-12-30 00:00:00+00:00,19.34000015258789
2008-12-31 00:00:00+00:00,19.440000534057617
2009-01-02 00:00:00+00:00,20.329999923706055
2009-01-05 00:00:00+00:00,20.520000457763672
2009-01-06 00:00:00+00:00,20.760000228881836
2009-01-07 00:00:00+00:00,19.510000228881836
2009-01-08 00:00:00+00:00,20.1200008392334
2009-01-09 00:00:00+00:00,19.520000457763672
2009-01-12 00:00:00+00:00,19.469999313354492
2009-01-13 00:00:00+00:00,19.81999969482422
2009-01-14 00:00:00+00:00,19.09000015258789
2009-01-15 00:00:00+00:00,19.239999771118164
2009-01-16 00:00:00+00:00,19.709999084472656
2009-01-20 00:00:00+00:00,18.479999542236328
2009-01-21 00:00:00+00:00,19.3799991607666
2009-01-22 00:00:00+00:00,17.110000610351562
2009-01-23 00:00:00+00:00,17.200000762939453
2009-01-26 00:00:00+00:00,17.6299991607666
2009-01-27 00:00:00+00:00,17.65999984741211
2009-01-28 00:00:00+00:00,18.040000915527344
2009-01-29 00:00:00+00:00,17.59000015258789
2009-01-30 00:00:00+00:00,17.100000381469727
2009-02-02 00:00:00+00:00,17.829999923706055
2009-02-03 00:00:00+00:00,18.5
2009-02-04 00:00:00+00:00,18.6299991607666
2009-02-05 00:00:00+00:00,19.040000915527344
2009-02-06 00:00:00+00:00,19.65999984741211
2009-02-09 00:00:00+00:00,19.440000534057617
2009-02-10 00:00:00+00:00,18.799999237060547
2009-02-11 00:00:00+00:00,19.209999084472656
2009-02-12 00:00:00+00:00,19.260000228881836
2009-02-13 00:00:00+00:00,19.09000015258789
2009-02-17 00:00:00+00:00,18.09000015258789
2009-02-18 00:00:00+00:00,18.1200008392334
2009-02-19 00:00:00+00:00,17.90999984741211
2009-02-20 00:00:00+00:00,18.0
2009-02-23 00:00:00+00:00,17.209999084472656
2009-02-24 00:00:00+00:00,17.170000076293945
2009-02-25 00:00:00+00:00,16.959999084472656
2009-02-26 00:00:00+00:00,16.420000076293945
2009-02-27 00:00:00+00:00,16.149999618530273
2009-03-02 00:00:00+00:00,15.789999961853027
2009-03-03 00:00:00+00:00,15.880000114440918
2009-03-04 00:00:00+00:00,16.1200008392334
2009-03-05 00:00:00+00:00,15.270000457763672
2009-03-06 00:00:00+00:00,15.279999732971191
2009-03-09 00:00:00+00:00,15.149999618530273
2009-03-10 00:00:00+00:00,16.479999542236328
2009-03-11 00:00:00+00:00,17.110000610351562
2009-03-12 00:00:00+00:00,17.010000228881836
2009-03-13 00:00:00+00:00,16.649999618530273
2009-03-16 00:00:00+00:00,16.25
2009-03-17 00:00:00+00:00,16.899999618530273
2009-03-18 00:00:00+00:00,16.959999084472656
2009-03-19 00:00:00+00:00,17.139999389648438
2009-03-20 00:00:00+00:00,17.059999465942383
2009-03-23 00:00:00+00:00,18.329999923706055
2009-03-24 00:00:00+00:00,17.93000030517578
2009-03-25 00:00:00+00:00,17.8799991607666
2009-03-26 00:00:00+00:00,18.829999923706055
2009-03-27 00:00:00+00:00,18.1299991607666
2009-03-30 00:00:00+00:00,17.479999542236328
2009-03-31 00:00:00+00:00,18.3700008392334
2009-04-01 00:00:00+00:00,19.309999465942383
2009-04-02 00:00:00+00:00,19.290000915527344
2009-04-03 00:00:00+00:00,18.75
2009-04-06 00:00:00+00:00,18.760000228881836
2009-04-07 00:00:00+00:00,18.760000228881836
2009-04-08 00:00:00+00:00,19.190000534057617
2009-04-09 00:00:00+00:00,19.670000076293945
2009-04-13 00:00:00+00:00,19.59000015258789
2009-04-14 00:00:00+00:00,19.350000381469727
2009-04-15 00:00:00+00:00,18.829999923706055
2009-04-16 00:00:00+00:00,19.760000228881836
2009-04-17 00:00:00+00:00,19.200000762939453
2009-04-20 00:00:00+00:00,18.610000610351562
2009-04-21 00:00:00+00:00,18.969999313354492
2009-04-22 00:00:00+00:00,18.780000686645508
2009-04-23 00:00:00+00:00,18.920000076293945
2009-04-24 00:00:00+00:00,20.90999984741211
2009-04-27 00:00:00+00:00,20.399999618530273
2009-04-28 00:00:00+00:00,19.93000030517578
2009-04-29 00:00:00+00:00,20.25
2009-04-30 00:00:00+00:00,20.260000228881836
2009-05-01 00:00:00+00:00,20.239999771118164
2009-05-04 00:00:00+00:00,20.190000534057617
2009-05-05 00:00:00+00:00,19.790000915527344
2009-05-06 00:00:00+00:00,19.790000915527344
2009-05-07 00:00:00+00:00,19.31999969482422
2009-05-08 00:00:00+00:00,19.420000076293945
2009-05-11 00:00:00+00:00,19.31999969482422
2009-05-12 00:00:00+00:00,19.889999389648438
2009-05-13 00:00:00+00:00,19.75
2009-05-14 00:00:00+00:00,20.059999465942383
2009-05-15 00:00:00+00:00,20.219999313354492
2009-05-18 00:00:00+00:00,20.600000381469727
2009-05-19 00:00:00+00:00,20.309999465942383
2009-05-20 00:00:00+00:00,20.3799991607666
2009-05-21 00:00:00+00:00,19.81999969482422
2009-05-22 00:00:00+00:00,19.75
2009-05-26 00:00:00+00:00,20.34000015258789
2009-05-27 00:00:00+00:00,20.1299991607666
2009-05-28 00:00:00+00:00,20.450000762939453
2009-05-29 00:00:00+00:00,20.889999389648438
2009-06-01 00:00:00+00:00,21.399999618530273
2009-06-02 00:00:00+00:00,21.399999618530273
2009-06-03 00:00:00+00:00,21.729999542236328
2009-06-04 00:00:00+00:00,21.829999923706055
2009-06-05 00:00:00+00:00,22.139999389648438
2009-06-08 00:00:00+00:00,22.049999237060547
2009-06-09 00:00:00+00:00,22.079999923706055
2009-06-10 00:00:00+00:00,22.549999237060547
2009-06-11 00:00:00+00:00,22.829999923706055
2009-06-12 00:00:00+00:00,23.329999923706055
2009-06-15 00:00:00+00:00,23.420000076293945
2009-06-16 00:00:00+00:00,23.450000762939453
